Date,Timestamp,Volume,Open,High,Low,Close,GBPUSD
20180103,18:30:00,822.190001606941,1.35187,1.35217,1.35165,1.35196,GBPUSD,
20180103,18:45:00,1159.27000176907,1.35196,1.35255,1.3517,1.35219,GBPUSD,
20180103,19:00:00,3000.58000290394,1.35219,1.35253,1.35037,1.35066,GBPUSD,
20180103,19:15:00,2333.63000500202,1.35066,1.35107,1.35026,1.35106,GBPUSD,
20180103,19:30:00,2011.42000126839,1.35105,1.3517,1.35105,1.35167,GBPUSD,
20180103,19:45:00,2229.15000116825,1.35168,1.35172,1.35126,1.35169,GBPUSD,
20180103,20:00:00,1721.30999839306,1.35168,1.35178,1.35121,1.35138,GBPUSD,
20180103,20:15:00,1690.87000250816,1.35137,1.35205,1.35137,1.35195,GBPUSD,
20180103,20:30:00,1881.96999704838,1.35195,1.35229,1.35185,1.35202,GBPUSD,
20180103,20:45:00,1971.74000298977,1.35203,1.35208,1.35096,1.35106,GBPUSD,
20180103,21:00:00,1164.90000063181,1.35106,1.35137,1.35087,1.35113,GBPUSD,
20180103,21:15:00,781.040000796318,1.35113,1.35143,1.35109,1.35137,GBPUSD,
20180103,21:30:00,1396.93000304699,1.35135,1.35176,1.35127,1.35155,GBPUSD,
20180103,21:45:00,1160.53000366688,1.35155,1.35172,1.35138,1.35142,GBPUSD,
20180103,22:00:00,215.180001266301,1.3514,1.35141,1.35097,1.35129,GBPUSD,
20180103,22:15:00,303.240000009537,1.35128,1.35147,1.35128,1.3513,GBPUSD,
20180103,22:30:00,375.430005431175,1.3513,1.35149,1.35117,1.35121,GBPUSD,
20180103,22:45:00,452.050007820129,1.35122,1.35136,1.35102,1.35105,GBPUSD,
20180103,23:00:00,559.500003576279,1.35105,1.35144,1.35102,1.35113,GBPUSD,
20180103,23:15:00,751.660000443459,1.35111,1.35136,1.35088,1.35101,GBPUSD,
20180103,23:30:00,1216.63999783993,1.35103,1.3513,1.3508,1.35121,GBPUSD,
20180103,23:45:00,735.700000762939,1.35122,1.35123,1.35084,1.35107,GBPUSD,
20180104,00:00:00,891.370002150536,1.35106,1.35111,1.35052,1.35067,GBPUSD,
20180104,00:15:00,811.370007753372,1.35067,1.35101,1.35064,1.35074,GBPUSD,
20180104,00:30:00,1035.46000337601,1.35075,1.35089,1.35065,1.35077,GBPUSD,
20180104,00:45:00,815.410000324249,1.35078,1.35118,1.35071,1.35107,GBPUSD,
20180104,01:00:00,648.490006446838,1.35109,1.35131,1.35087,1.3513,GBPUSD,
20180104,01:15:00,1234.04001069069,1.3513,1.35152,1.35075,1.35098,GBPUSD,
20180104,01:30:00,876.070010304451,1.35098,1.35138,1.35078,1.3511,GBPUSD,
20180104,01:45:00,1437.28000545502,1.35109,1.35155,1.35099,1.35114,GBPUSD,
20180104,02:00:00,1100.9600096941,1.35114,1.35146,1.35109,1.35144,GBPUSD,
20180104,02:15:00,1475.7400084734,1.35144,1.35207,1.3513,1.35207,GBPUSD,
20180104,02:30:00,1401.29000425339,1.35207,1.3521,1.35174,1.35184,GBPUSD,
20180104,02:45:00,1279.60001146793,1.35184,1.35197,1.35179,1.35194,GBPUSD,
20180104,03:00:00,1245.71000671387,1.35195,1.35206,1.35174,1.35194,GBPUSD,
20180104,03:15:00,1136.09000563622,1.35194,1.35196,1.35145,1.35156,GBPUSD,
20180104,03:30:00,941.370004057884,1.35155,1.35188,1.35148,1.35188,GBPUSD,
20180104,03:45:00,800.680000901222,1.35188,1.35194,1.35171,1.35178,GBPUSD,
20180104,04:00:00,1318.46000623703,1.35178,1.35218,1.35177,1.35199,GBPUSD,
20180104,04:15:00,863.720002293587,1.35199,1.35221,1.35182,1.35214,GBPUSD,
20180104,04:30:00,1226.52000701427,1.35213,1.35228,1.35208,1.35225,GBPUSD,
20180104,04:45:00,1246.42000520229,1.35227,1.35227,1.35189,1.35196,GBPUSD,
20180104,05:00:00,1280.11000347137,1.35195,1.35196,1.35135,1.35152,GBPUSD,
20180104,05:15:00,1335.83000922203,1.35153,1.35188,1.35147,1.35171,GBPUSD,
20180104,05:30:00,1630.48001301289,1.35171,1.35197,1.35161,1.35195,GBPUSD,
20180104,05:45:00,961.340007901192,1.35196,1.35203,1.35156,1.35159,GBPUSD,
20180104,06:00:00,2145.10002076626,1.35158,1.35249,1.35151,1.35236,GBPUSD,
20180104,06:15:00,1576.8800047636,1.35237,1.35281,1.35211,1.3523,GBPUSD,
20180104,06:30:00,1319.89000511169,1.35231,1.35304,1.35218,1.35259,GBPUSD,
20180104,06:45:00,1003.90000593662,1.35259,1.35259,1.35212,1.35212,GBPUSD,
20180104,07:00:00,1815.89000606537,1.35212,1.35238,1.35154,1.3521,GBPUSD,
20180104,07:15:00,2127.89000856876,1.3521,1.35265,1.35178,1.35188,GBPUSD,
20180104,07:30:00,1849.96000254154,1.35191,1.35236,1.35172,1.35222,GBPUSD,
20180104,07:45:00,1819.27000927925,1.35222,1.35265,1.35175,1.35179,GBPUSD,
20180104,08:00:00,2336.86000418663,1.35182,1.35238,1.3516,1.35235,GBPUSD,
20180104,08:15:00,2337.85000741482,1.35234,1.3529,1.3522,1.3529,GBPUSD,
20180104,08:30:00,2370.87001407146,1.3529,1.35353,1.35271,1.35333,GBPUSD,
20180104,08:45:00,2295.52000272274,1.35332,1.35404,1.35323,1.35402,GBPUSD,
20180104,09:00:00,2452.96000611782,1.354,1.35457,1.35352,1.35413,GBPUSD,
20180104,09:15:00,2282.00999557972,1.35414,1.3544,1.3534,1.35395,GBPUSD,
20180104,09:30:00,2409.95000863075,1.35397,1.35456,1.35375,1.3539,GBPUSD,
20180104,09:45:00,2597.69000136852,1.35388,1.355,1.35383,1.35443,GBPUSD,
20180104,10:00:00,2440.30000221729,1.35442,1.35472,1.35396,1.35423,GBPUSD,
20180104,10:15:00,2215.07000362873,1.35423,1.35461,1.35397,1.35438,GBPUSD,
20180104,10:30:00,1379.54000079632,1.35438,1.35539,1.35435,1.35521,GBPUSD,
20180104,10:45:00,2178.82000330091,1.35521,1.35553,1.35476,1.35482,GBPUSD,
20180104,11:00:00,2037.79000353813,1.35483,1.3552,1.3544,1.35464,GBPUSD,
20180104,11:15:00,1892.41000270844,1.35465,1.35493,1.35453,1.35456,GBPUSD,
20180104,11:30:00,2702.77000427246,1.35456,1.35512,1.35454,1.35493,GBPUSD,
20180104,11:45:00,1473.53999984264,1.35493,1.35555,1.35485,1.35552,GBPUSD,
20180104,12:00:00,1805.71999621391,1.35552,1.35574,1.35531,1.35574,GBPUSD,
20180104,12:15:00,1912.57000041008,1.35574,1.35595,1.35523,1.3554,GBPUSD,
20180104,12:30:00,2272.66000378132,1.3554,1.35575,1.35489,1.35489,GBPUSD,
20180104,12:45:00,2174.10000157356,1.3549,1.35516,1.35466,1.35471,GBPUSD,
20180104,13:00:00,2131.61999535561,1.35473,1.35481,1.35382,1.354,GBPUSD,
20180104,13:15:00,2896.9300044775,1.35396,1.35444,1.35333,1.35418,GBPUSD,
20180104,13:30:00,2885.37000906467,1.3542,1.35447,1.35362,1.35423,GBPUSD,
20180104,13:45:00,2565.22000205517,1.35423,1.35453,1.35331,1.35342,GBPUSD,
20180104,14:00:00,2543.37999582291,1.35341,1.35369,1.3531,1.35348,GBPUSD,
20180104,14:15:00,2019.9500002861,1.35347,1.35402,1.35344,1.35401,GBPUSD,
20180104,14:30:00,2945.77000975609,1.354,1.35502,1.35391,1.35475,GBPUSD,
20180104,14:45:00,3035.52000653744,1.35475,1.35497,1.3538,1.35461,GBPUSD,
20180104,15:00:00,2694.59000456333,1.35461,1.35526,1.35405,1.35522,GBPUSD,
20180104,15:15:00,2507.9800041914,1.35521,1.35583,1.3548,1.35534,GBPUSD,
20180104,15:30:00,2831.30999445915,1.35534,1.35574,1.35507,1.35559,GBPUSD,
20180104,15:45:00,3137.9300121069,1.35559,1.35578,1.3549,1.35521,GBPUSD,
20180104,16:00:00,2922.3800098896,1.35523,1.35561,1.35473,1.35482,GBPUSD,
20180104,16:15:00,2597.91999387741,1.35483,1.35486,1.35419,1.35432,GBPUSD,
20180104,16:30:00,2311.79999613762,1.35434,1.35462,1.3541,1.3543,GBPUSD,
20180104,16:45:00,2081.28999853134,1.3543,1.35431,1.35365,1.35372,GBPUSD,
20180104,17:00:00,1751.25000810623,1.35372,1.354,1.35361,1.35382,GBPUSD,
20180104,17:15:00,1723.22000682354,1.35382,1.35434,1.35376,1.35434,GBPUSD,
20180104,17:30:00,1365.41000247002,1.35434,1.35491,1.35425,1.35482,GBPUSD,
20180104,17:45:00,1989.90000224113,1.35482,1.35508,1.3545,1.35462,GBPUSD,
20180104,18:00:00,1303.70000171661,1.35462,1.35504,1.35453,1.35464,GBPUSD,
20180104,18:15:00,1501.14000093937,1.35463,1.3548,1.35403,1.3542,GBPUSD,
20180104,18:30:00,2115.29000771046,1.35421,1.35435,1.35373,1.35403,GBPUSD,
20180104,18:45:00,886.030001521111,1.35406,1.35425,1.35386,1.3542,GBPUSD,
20180104,19:00:00,1349.38000106812,1.35418,1.35465,1.35415,1.35441,GBPUSD,
20180104,19:15:00,1089.26000213623,1.3544,1.35491,1.35438,1.35488,GBPUSD,
20180104,19:30:00,1238.23999798298,1.35489,1.35522,1.35475,1.35522,GBPUSD,
20180104,19:45:00,1075.36999928951,1.35522,1.35555,1.35509,1.35546,GBPUSD,
20180104,20:00:00,1402.12999463081,1.35546,1.35559,1.35504,1.35508,GBPUSD,
20180104,20:15:00,1656.33000850677,1.3551,1.35526,1.35494,1.35513,GBPUSD,
20180104,20:30:00,1211.89000892639,1.35513,1.35524,1.35498,1.35506,GBPUSD,
20180104,20:45:00,905.320000350475,1.35506,1.35548,1.35499,1.35526,GBPUSD,
20180104,21:00:00,839.070011042058,1.35525,1.35537,1.35513,1.35518,GBPUSD,
20180104,21:15:00,675.320009112358,1.35519,1.3553,1.35512,1.35525,GBPUSD,
20180104,21:30:00,1348.21000695229,1.35525,1.35529,1.35503,1.35513,GBPUSD,
20180104,21:45:00,792.259999275208,1.35511,1.35518,1.35487,1.35504,GBPUSD,
20180104,22:00:00,156.720000006258,1.35499,1.35499,1.35435,1.35479,GBPUSD,
20180104,22:15:00,382.490001320839,1.35479,1.35509,1.35471,1.35481,GBPUSD,
20180104,22:30:00,368.590005040169,1.35474,1.355,1.35468,1.35479,GBPUSD,
20180104,22:45:00,526.610013604164,1.35478,1.35485,1.35471,1.35479,GBPUSD,
20180104,23:00:00,1148.7300055027,1.35479,1.35538,1.35456,1.3551,GBPUSD,
20180104,23:15:00,1217.85999763012,1.35509,1.35522,1.35498,1.35513,GBPUSD,
20180104,23:30:00,1156.35000264645,1.35513,1.35531,1.35487,1.35489,GBPUSD,
20180104,23:45:00,624.550000071526,1.3549,1.35524,1.3549,1.35513,GBPUSD,
20180105,00:00:00,797.140003681183,1.35513,1.35545,1.3549,1.35541,GBPUSD,
20180105,00:15:00,878.340002298355,1.3554,1.35586,1.35533,1.35569,GBPUSD,
20180105,00:30:00,1010.9000030756,1.35569,1.35579,1.3555,1.35572,GBPUSD,
20180105,00:45:00,1431.78000819683,1.35571,1.35664,1.35569,1.35636,GBPUSD,
20180105,01:00:00,1130.01000261307,1.35636,1.35645,1.35588,1.35604,GBPUSD,
20180105,01:15:00,758.790004014969,1.35604,1.35621,1.3559,1.35602,GBPUSD,
20180105,01:30:00,830.93000125885,1.35601,1.35603,1.35556,1.35567,GBPUSD,
20180105,01:45:00,511.320009708405,1.35567,1.35569,1.35546,1.35563,GBPUSD,
20180105,02:00:00,648.880002975464,1.35563,1.35586,1.35555,1.35566,GBPUSD,
20180105,02:15:00,795.29000723362,1.35566,1.35589,1.35553,1.35586,GBPUSD,
20180105,02:30:00,870.150012612343,1.35586,1.35606,1.35576,1.35602,GBPUSD,
20180105,02:45:00,829.120005488396,1.35602,1.35608,1.3559,1.356,GBPUSD,
20180105,03:00:00,1042.8600076437,1.356,1.35629,1.35588,1.35619,GBPUSD,
20180105,03:15:00,1048.890016675,1.35619,1.35641,1.35611,1.35621,GBPUSD,
20180105,03:30:00,899.520002484322,1.35621,1.35656,1.35616,1.35649,GBPUSD,
20180105,03:45:00,1197.05000400543,1.35649,1.35681,1.35634,1.35653,GBPUSD,
20180105,04:00:00,1506.40000498295,1.35653,1.35653,1.35612,1.35614,GBPUSD,
